Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip,Latitude,Longitude,Is Synthetic,Data Source
SYN-DONOR-3da1111335ab4e0d,San Jose,California,No,955,37.301629,-121.912646,True,Synthetic donors only
SYN-DONOR-f0ce0f8a27b541e7,Houston,Texas,No,173,29.745353,-95.394094,True,Synthetic donors only
SYN-DONOR-4b09560b3174472b,New York,New York,No,620,40.783071,-74.009192,True,Synthetic donors only
SYN-DONOR-52a3971904cb4741,Sacramento,California,No,110,38.531413,-121.531269,True,Synthetic donors only
SYN-DONOR-eaa219a64ccb442c,London,other,Yes,110,,,True,Synthetic donors only
SYN-DONOR-cb07c81e831d42c8,San Jose,California,No,491,37.333023,-121.917941,True,Synthetic donors only
SYN-DONOR-4e1b05dee571470d,New York,New York,No,440,40.717169,-73.971740,True,Synthetic donors only
SYN-DONOR-0468230398ba4867,Orlando,Florida,Yes,529,28.564651,-81.411220,True,Synthetic donors only
SYN-DONOR-3456abd06f004b95,Los Angeles,California,Yes,830,34.084921,-118.221071,True,Synthetic donors only
SYN-DONOR-bc0c967afc074b56,Austin,Texas,Yes,065,30.275945,-97.783573,True,Synthetic donors only
SYN-DONOR-319225001b784b91,New York,New York,No,381,40.745316,-73.971230,True,Synthetic donors only
SYN-DONOR-db19baf64ec94bb5,San Francisco,California,No,935,37.782785,-122.469445,True,Synthetic donors only
SYN-DONOR-eeea05fc8e5e48ac,San Antonio,Texas,No,742,29.465507,-98.482010,True,Synthetic donors only
SYN-DONOR-ff02b271c8a94572,Oakland,California,No,093,37.812836,-122.304440,True,Synthetic donors only
SYN-DONOR-7a1205181d3a4acc,Rochester,New York,No,445,43.160516,-77.662723,True,Synthetic donors only
SYN-DONOR-c3a3fe2765ca4af0,Sacramento,California,Yes,310,38.556399,-121.490755,True,Synthetic donors only
SYN-DONOR-af8d24f133364550,Paris,other,No,319,,,True,Synthetic donors only
SYN-DONOR-e9bd202520bc4363,San Francisco,California,No,370,37.795463,-122.368383,True,Synthetic donors only
SYN-DONOR-cbcd5b96e83547a9,Naperville,Illinois,No,689,40.636205,-89.395663,True,Synthetic donors only
SYN-DONOR-22056fbcd32f4fb2,Sacramento,California,No,255,38.568243,-121.464008,True,Synthetic donors only
SYN-DONOR-0663d82b0ac147ba,Chicago,Illinois,No,937,41.876530,-87.561038,True,Synthetic donors only
SYN-DONOR-b8ca4a7891c74977,Austin,Texas,No,922,30.258744,-97.690901,True,Synthetic donors only
SYN-DONOR-d63b54d494434874,Rockford,Illinois,No,435,40.641565,-89.437770,True,Synthetic donors only
SYN-DONOR-1023185cac7b4d2e,Naperville,Illinois,No,934,40.632389,-89.368554,True,Synthetic donors only
SYN-DONOR-8738c124b46a41b2,Los Angeles,California,No,363,34.046064,-118.312208,True,Synthetic donors only
SYN-DONOR-f0f30547b33a4661,San Jose,California,No,491,37.286966,-121.868433,True,Synthetic donors only
SYN-DONOR-9e8a4e3069f94e4d,Tallahassee,Florida,Yes,813,27.638995,-81.497190,True,Synthetic donors only
SYN-DONOR-4c344471e67a4855,Naperville,Illinois,No,758,40.627543,-89.418461,True,Synthetic donors only
SYN-DONOR-c68a11670cef4b80,Rockford,Illinois,Yes,670,40.649589,-89.387877,True,Synthetic donors only
SYN-DONOR-6422b37dbac64c87,Rochester,New York,No,584,43.179403,-77.599088,True,Synthetic donors only
SYN-DONOR-05192f5b30c64ea2,New York,New York,Yes,166,40.637323,-73.938888,True,Synthetic donors only
SYN-DONOR-4297b8b7ba724a6a,Austin,Texas,No,065,30.255920,-97.788950,True,Synthetic donors only
SYN-DONOR-e912f27b78474217,Rockford,Illinois,No,770,40.609166,-89.427539,True,Synthetic donors only
SYN-DONOR-6e7c59496fc045d2,Buffalo,New York,No,758,42.895946,-78.905497,True,Synthetic donors only
SYN-DONOR-f39da9a8263847f2,San Diego,California,No,643,32.690415,-117.163621,True,Synthetic donors only
SYN-DONOR-3444874835154890,Sacramento,California,Yes,443,38.581657,-121.493563,True,Synthetic donors only
SYN-DONOR-c0ec874abbaa46bf,Austin,Texas,No,229,30.273256,-97.775202,True,Synthetic donors only
SYN-DONOR-cbb3f627f0e9454b,San Jose,California,No,796,37.281358,-121.892663,True,Synthetic donors only
SYN-DONOR-9de21cea9d8b4de2,Greensboro,North Carolina,Yes,521,35.745437,-78.954978,True,Synthetic donors only
SYN-DONOR-0c8ad84b09384319,Bronx,New York,No,475,43.326814,-74.224338,True,Synthetic donors only
SYN-DONOR-49389cae37c74880,San Francisco,California,Yes,379,37.816288,-122.438967,True,Synthetic donors only
SYN-DONOR-e7243e3c1319466a,Orlando,Florida,No,119,28.548944,-81.370786,True,Synthetic donors only
SYN-DONOR-dad4aa5b58ed4ced,New York,New York,No,930,40.741440,-74.088899,True,Synthetic donors only
SYN-DONOR-d47be29b5f2a4c4d,San Francisco,California,No,370,37.726879,-122.443828,True,Synthetic donors only
SYN-DONOR-8c9fe5c3e434429c,Los Angeles,California,No,853,34.059572,-118.302150,True,Synthetic donors only
SYN-DONOR-72c3c6fd916c44f3,Rockford,Illinois,No,670,40.587975,-89.387131,True,Synthetic donors only
SYN-DONOR-0f7f2985e7014bdd,Houston,Texas,Yes,559,29.805600,-95.349373,True,Synthetic donors only
SYN-DONOR-f5d5a9aa23574d9d,Chicago,Illinois,No,376,41.881934,-87.599554,True,Synthetic donors only
SYN-DONOR-46bea92045e44f8e,Buffalo,New York,No,251,42.952404,-78.874363,True,Synthetic donors only
SYN-DONOR-f882b36ccc894a28,San Diego,California,Yes,910,32.685750,-117.218710,True,Synthetic donors only
SYN-DONOR-1c291bc2549941c3,Fort Worth,Texas,No,234,32.723162,-97.326002,True,Synthetic donors only
SYN-DONOR-47d8ca6a17aa4857,San Diego,California,No,435,32.765859,-117.178408,True,Synthetic donors only
SYN-DONOR-b1f6cfbc2b0d4405,Los Angeles,California,No,999,34.069951,-118.189455,True,Synthetic donors only
SYN-DONOR-58118d3c16be4dd6,Chicago,Illinois,Yes,773,41.885858,-87.604430,True,Synthetic donors only
SYN-DONOR-346f0e2b428949fd,San Jose,California,Yes,022,37.399870,-121.837406,True,Synthetic donors only
SYN-DONOR-6f8df640ad40471c,Fort Worth,Texas,No,459,32.710580,-97.369817,True,Synthetic donors only
SYN-DONOR-5528d955ad7f4c5c,Bronx,New York,Yes,858,43.250969,-74.212489,True,Synthetic donors only
SYN-DONOR-8883daa10ca84f83,Orlando,Florida,No,861,28.594574,-81.421729,True,Synthetic donors only
SYN-DONOR-72769fdbe5ae435a,Orlando,Florida,No,861,28.562824,-81.393495,True,Synthetic donors only
SYN-DONOR-5e14eebf5745424d,El Paso,Texas,No,423,31.821028,-106.464069,True,Synthetic donors only
SYN-DONOR-1733ea09ac41484c,Naperville,Illinois,No,647,40.598090,-89.399045,True,Synthetic donors only
SYN-DONOR-e11341c988ac42c0,Orlando,Florida,Yes,036,28.591891,-81.387168,True,Synthetic donors only
SYN-DONOR-7ccccc28a7164650,Greensboro,North Carolina,No,883,35.783614,-79.017513,True,Synthetic donors only
SYN-DONOR-65cbb8b3a6724e23,San Diego,California,No,718,32.695091,-117.178764,True,Synthetic donors only
SYN-DONOR-9376b2caf6954f4e,Oakland,California,No,286,37.756947,-122.262563,True,Synthetic donors only
SYN-DONOR-ad2c5665f41b4bf5,Aurora,Illinois,No,312,40.646444,-89.345798,True,Synthetic donors only
SYN-DONOR-f520a65dbc8949ea,Naperville,Illinois,No,934,40.629020,-89.376838,True,Synthetic donors only
SYN-DONOR-fb8459c8b3ed4419,Rochester,New York,No,550,43.158756,-77.592890,True,Synthetic donors only
SYN-DONOR-e5fc9ab2a87246a0,San Francisco,California,No,218,37.743688,-122.405241,True,Synthetic donors only
SYN-DONOR-bb68cc81eb044dfd,Los Angeles,California,No,245,34.089583,-118.192553,True,Synthetic donors only
SYN-DONOR-793e4777ada847ce,Miami,Florida,No,204,25.829776,-80.193699,True,Synthetic donors only
SYN-DONOR-364f51e264404371,Evanston,Illinois,No,120,40.639609,-89.427338,True,Synthetic donors only
SYN-DONOR-992058dff4df4e34,San Antonio,Texas,No,516,29.381050,-98.461657,True,Synthetic donors only
SYN-DONOR-fe8e9cf1bcbe4e24,Los Angeles,California,No,420,34.003389,-118.236452,True,Synthetic donors only
SYN-DONOR-85dfb7596273438b,Brooklyn,New York,No,075,43.270590,-74.183500,True,Synthetic donors only
SYN-DONOR-eba5938a678b4af4,El Paso,Texas,No,941,31.779556,-106.482788,True,Synthetic donors only
SYN-DONOR-cd6e5a892e7b418f,Sacramento,California,No,018,38.596051,-121.450895,True,Synthetic donors only
SYN-DONOR-903a6a1fa9124669,Fort Worth,Texas,Yes,111,32.761706,-97.362991,True,Synthetic donors only
SYN-DONOR-9cd05a39f9994d66,Austin,Texas,No,083,30.260987,-97.816319,True,Synthetic donors only
SYN-DONOR-1c22a995bf114afd,Naperville,Illinois,No,701,40.619851,-89.412916,True,Synthetic donors only
SYN-DONOR-6f232c0925cf4ddd,Sacramento,California,No,443,38.555797,-121.452227,True,Synthetic donors only
SYN-DONOR-0a61584c892340ef,Fort Worth,Texas,No,097,32.774253,-97.321781,True,Synthetic donors only
SYN-DONOR-384bf3419828430c,Oakland,California,No,093,37.797305,-122.244512,True,Synthetic donors only
SYN-DONOR-eceb5cee0124488d,Buffalo,New York,No,612,42.820778,-78.854727,True,Synthetic donors only
SYN-DONOR-6b1184ccf86046e0,El Paso,Texas,No,747,31.797239,-106.492777,True,Synthetic donors only
SYN-DONOR-400fde937f71441f,San Jose,California,Yes,955,37.331024,-121.937351,True,Synthetic donors only
SYN-DONOR-9303da81c1d7491a,Oakland,California,No,474,37.822931,-122.261002,True,Synthetic donors only
SYN-DONOR-aa6a6fbe22964ee9,Paris,other,Yes,790,,,True,Synthetic donors only
SYN-DONOR-71789c8e545e448c,San Francisco,California,No,370,37.809623,-122.413595,True,Synthetic donors only
SYN-DONOR-c684a65d601c41ca,Miami,Florida,Yes,818,25.760111,-80.171529,True,Synthetic donors only
SYN-DONOR-0b944d5f7cba41aa,Sacramento,California,No,255,38.571983,-121.469827,True,Synthetic donors only
SYN-DONOR-ee0d6bb00d824b6e,San Jose,California,No,447,37.383561,-121.837212,True,Synthetic donors only
SYN-DONOR-bb91ee88b8124d3c,Houston,Texas,No,559,29.780243,-95.393673,True,Synthetic donors only
SYN-DONOR-141b2d243fe24fdc,Naperville,Illinois,No,647,40.606089,-89.405541,True,Synthetic donors only
SYN-DONOR-8e8c2e2071e24c85,San Diego,California,No,563,32.708639,-117.181776,True,Synthetic donors only
SYN-DONOR-2d58d62386964b89,Queens,New York,No,790,43.269759,-74.251886,True,Synthetic donors only
SYN-DONOR-c4c1d4ffc40348cc,San Antonio,Texas,No,742,29.412265,-98.463522,True,Synthetic donors only
SYN-DONOR-a4119aac865745eb,Sacramento,California,No,879,38.550403,-121.482468,True,Synthetic donors only
SYN-DONOR-3e5a875ea1ca49ed,El Paso,Texas,No,316,31.826236,-106.484963,True,Synthetic donors only
SYN-DONOR-d9edfe976f914de8,Queens,New York,No,833,43.294961,-74.217030,True,Synthetic donors only
SYN-DONOR-946a7f4728d146bb,San Jose,California,No,972,37.333508,-121.885619,True,Synthetic donors only
SYN-DONOR-3c55962bccc540be,Jacksonville,Florida,No,263,30.332696,-81.651516,True,Synthetic donors only
SYN-DONOR-9ae1dcbadbee4fd8,Naperville,Illinois,No,934,40.600534,-89.411525,True,Synthetic donors only
SYN-DONOR-a73c0c9e02934ec9,Tallahassee,Florida,No,813,27.638542,-81.494000,True,Synthetic donors only
SYN-DONOR-3c033718e5194a88,Orlando,Florida,No,119,28.542201,-81.319803,True,Synthetic donors only
SYN-DONOR-f3f01e696f0749ea,Los Angeles,California,No,999,34.040762,-118.269968,True,Synthetic donors only
SYN-DONOR-9b4443712317439e,Oakland,California,No,427,37.745821,-122.235507,True,Synthetic donors only
SYN-DONOR-2b2ab17e488e4cc1,San Jose,California,No,955,37.306536,-121.923088,True,Synthetic donors only
SYN-DONOR-95c0b2e222cd4de4,Austin,Texas,No,876,30.269839,-97.736695,True,Synthetic donors only
SYN-DONOR-8fa9f3c96f0f4fce,Brooklyn,New York,No,728,43.305769,-74.202941,True,Synthetic donors only
SYN-DONOR-9df927d517ab46f0,San Francisco,California,No,218,37.771247,-122.444618,True,Synthetic donors only
SYN-DONOR-4bbc516636284703,Chicago,Illinois,No,937,41.861589,-87.604461,True,Synthetic donors only
SYN-DONOR-5db1c0d4667345b2,Jacksonville,Florida,No,942,30.271836,-81.641682,True,Synthetic donors only
SYN-DONOR-4c3083a541154ef2,Sacramento,California,No,705,38.592942,-121.497956,True,Synthetic donors only
SYN-DONOR-6f66ca573c364f99,Rochester,New York,Yes,965,43.134134,-77.604536,True,Synthetic donors only
SYN-DONOR-52657a17b04f45c5,Naperville,Illinois,No,156,40.641527,-89.414236,True,Synthetic donors only
SYN-DONOR-c950585861c54814,Aurora,Illinois,No,299,40.638134,-89.436026,True,Synthetic donors only
SYN-DONOR-26b50d82e6b54e87,Chicago,Illinois,Yes,655,41.819816,-87.615161,True,Synthetic donors only
SYN-DONOR-87debf7d5b564e18,San Antonio,Texas,No,742,29.371929,-98.484605,True,Synthetic donors only
SYN-DONOR-9491a6a4fd88428c,Naperville,Illinois,No,894,40.626026,-89.405954,True,Synthetic donors only
SYN-DONOR-c17c4db7fc84463c,Los Angeles,California,No,321,34.051161,-118.193781,True,Synthetic donors only
SYN-DONOR-f74efb1429384a43,Raleigh,North Carolina,No,409,35.775667,-79.037837,True,Synthetic donors only
SYN-DONOR-9bc9240c9c534794,Rockford,Illinois,No,954,40.623541,-89.379596,True,Synthetic donors only
SYN-DONOR-c71a68c5ca8443c0,Miami,Florida,Yes,799,25.762841,-80.196347,True,Synthetic donors only
SYN-DONOR-a159d2a29eae46da,Miami,Florida,No,474,25.715132,-80.184505,True,Synthetic donors only
SYN-DONOR-e8870d9b85fe4090,Naperville,Illinois,Yes,934,40.641497,-89.385681,True,Synthetic donors only
SYN-DONOR-1dde539c4ae94bc5,San Jose,California,No,022,37.387221,-121.887232,True,Synthetic donors only
SYN-DONOR-5d55888efda74b74,Unknown,other,No,342,,,True,Synthetic donors only
SYN-DONOR-36626edcca8d4733,Raleigh,North Carolina,No,456,35.777518,-79.001195,True,Synthetic donors only
SYN-DONOR-1bb8822f61504550,San Francisco,California,No,161,37.777565,-122.482682,True,Synthetic donors only
SYN-DONOR-1c7ce3aeb8124144,Naperville,Illinois,Yes,291,40.620822,-89.429088,True,Synthetic donors only
SYN-DONOR-9b95ba45a5284546,Rochester,New York,No,550,43.119215,-77.605338,True,Synthetic donors only
SYN-DONOR-803b835282e54558,New York,New York,No,930,40.721111,-73.985095,True,Synthetic donors only
SYN-DONOR-a58c5603935e435f,Fort Worth,Texas,No,931,32.745037,-97.265598,True,Synthetic donors only
SYN-DONOR-17cf6f87a0b148d6,Naperville,Illinois,No,833,40.651542,-89.389980,True,Synthetic donors only
SYN-DONOR-fd9b3bf20ea74213,San Diego,California,No,265,32.714808,-117.160115,True,Synthetic donors only
SYN-DONOR-35ca8a02fee44f3a,Rockford,Illinois,No,643,40.635781,-89.392246,True,Synthetic donors only
SYN-DONOR-6d75a4ee9ace49bf,Paris,other,No,319,,,True,Synthetic donors only
SYN-DONOR-fa2468bde4f84d0f,Sacramento,California,No,333,38.557869,-121.530921,True,Synthetic donors only
SYN-DONOR-ab4b83021df84efe,Raleigh,North Carolina,No,300,35.715284,-79.018618,True,Synthetic donors only
SYN-DONOR-97958b83cd0445b2,Austin,Texas,No,065,30.256480,-97.756210,True,Synthetic donors only
SYN-DONOR-649e4df523fd49c4,San Antonio,Texas,Yes,742,29.433513,-98.509473,True,Synthetic donors only
SYN-DONOR-be12bbe54a754b7f,Chicago,Illinois,Yes,773,41.862207,-87.628335,True,Synthetic donors only
SYN-DONOR-03fd879b076b45ab,Fort Worth,Texas,No,097,32.732120,-97.366598,True,Synthetic donors only
SYN-DONOR-514e2164d3094202,Raleigh,North Carolina,No,456,35.727708,-78.983740,True,Synthetic donors only
SYN-DONOR-22f27007339e46c9,Bronx,New York,No,772,43.309834,-74.178561,True,Synthetic donors only
SYN-DONOR-25f8c466c16a4841,Charlotte,North Carolina,Yes,461,35.231003,-80.854855,True,Synthetic donors only
SYN-DONOR-75de0bedb5174a90,Los Angeles,California,No,471,34.023185,-118.226774,True,Synthetic donors only
SYN-DONOR-6cb2ed5edd604f40,San Diego,California,No,338,32.714700,-117.151066,True,Synthetic donors only
SYN-DONOR-1e1460e26efb4806,Bronx,New York,No,772,43.383071,-74.248259,True,Synthetic donors only
SYN-DONOR-ae275705a56a4125,Sacramento,California,No,310,38.559362,-121.498883,True,Synthetic donors only
SYN-DONOR-a3f290e484b3411e,Tampa,Florida,No,801,27.935093,-82.472771,True,Synthetic donors only
SYN-DONOR-5ee2a186ba2044ed,Durham,North Carolina,No,673,35.798959,-78.988566,True,Synthetic donors only
SYN-DONOR-0a6861c764984049,Evanston,Illinois,No,081,40.596301,-89.460941,True,Synthetic donors only
SYN-DONOR-03b13fc3ffe4445b,Sacramento,California,Yes,443,38.555723,-121.475983,True,Synthetic donors only
SYN-DONOR-03d5a125ccab45ce,Austin,Texas,No,229,30.236647,-97.731667,True,Synthetic donors only
SYN-DONOR-85a60a82214f43bc,Sacramento,California,No,903,38.566346,-121.464300,True,Synthetic donors only
SYN-DONOR-fb3ef5d396614ae2,Miami,Florida,No,818,25.754461,-80.239177,True,Synthetic donors only
SYN-DONOR-7692a23e040547c3,San Antonio,Texas,Yes,516,29.431973,-98.573111,True,Synthetic donors only
SYN-DONOR-b9d134e0255d4277,Rochester,New York,No,636,43.123289,-77.597395,True,Synthetic donors only
SYN-DONOR-48b37769ae1b4f03,Brooklyn,New York,No,647,43.264560,-74.241822,True,Synthetic donors only
SYN-DONOR-ee911874b54a40e0,Chicago,Illinois,No,376,41.870389,-87.606237,True,Synthetic donors only
SYN-DONOR-98652011fb8a44a1,Paris,other,Yes,319,,,True,Synthetic donors only
SYN-DONOR-34fd4db565cd47cb,London,other,No,110,,,True,Synthetic donors only
SYN-DONOR-6981df272f0e4132,Miami,Florida,No,799,25.686795,-80.219473,True,Synthetic donors only
SYN-DONOR-9edef320ced84b20,Chicago,Illinois,Yes,937,41.866329,-87.614753,True,Synthetic donors only
SYN-DONOR-e926863a82c04625,Aurora,Illinois,No,312,40.639914,-89.334969,True,Synthetic donors only
SYN-DONOR-d639940981a94e74,London,other,No,127,,,True,Synthetic donors only
SYN-DONOR-606580922a1548cc,Bronx,New York,No,475,43.289137,-74.279157,True,Synthetic donors only
SYN-DONOR-7dca1798859b4c69,Sacramento,California,No,110,38.564608,-121.537000,True,Synthetic donors only
SYN-DONOR-435ccdd1819e40b8,Los Angeles,California,No,999,34.034545,-118.189817,True,Synthetic donors only
SYN-DONOR-9aa1b4bc1de34643,Dallas,Texas,Yes,671,32.833115,-96.776319,True,Synthetic donors only
SYN-DONOR-b44e42b834914d3d,Fort Worth,Texas,No,931,32.694553,-97.295538,True,Synthetic donors only
SYN-DONOR-231f6cc847ee489f,Sacramento,California,Yes,018,38.554339,-121.533334,True,Synthetic donors only
SYN-DONOR-f0c05540cce74500,San Francisco,California,No,728,37.752828,-122.399313,True,Synthetic donors only
SYN-DONOR-a544f06a33864a1c,Miami,Florida,No,474,25.786094,-80.158410,True,Synthetic donors only
SYN-DONOR-155cde30f86f4f9d,El Paso,Texas,Yes,423,31.757862,-106.519732,True,Synthetic donors only
SYN-DONOR-ea5aac3917f34aeb,Brooklyn,New York,No,075,43.274606,-74.218637,True,Synthetic donors only
SYN-DONOR-46bb90b32dda4f3d,Raleigh,North Carolina,No,864,35.769399,-79.008574,True,Synthetic donors only
SYN-DONOR-46559b7f77c44074,Fort Worth,Texas,Yes,097,32.743603,-97.322064,True,Synthetic donors only
SYN-DONOR-4c018f4abf8e4e53,Chicago,Illinois,No,982,41.890964,-87.616036,True,Synthetic donors only
SYN-DONOR-3e54f77166bd4524,Los Angeles,California,No,471,34.038873,-118.262599,True,Synthetic donors only
SYN-DONOR-b1de7cefcceb4d24,San Jose,California,No,022,37.338518,-121.872808,True,Synthetic donors only
SYN-DONOR-e638b1dc94544d71,Rochester,New York,No,965,43.170074,-77.615758,True,Synthetic donors only
SYN-DONOR-d9870791d1d54fad,Austin,Texas,No,083,30.249373,-97.718006,True,Synthetic donors only
SYN-DONOR-8aa3712463294647,Buffalo,New York,Yes,267,42.851364,-78.780735,True,Synthetic donors only
SYN-DONOR-a1224c57b3c44b40,San Jose,California,No,022,37.319831,-121.879321,True,Synthetic donors only
SYN-DONOR-b152000a11904fe3,Miami,Florida,No,474,25.772229,-80.159612,True,Synthetic donors only
SYN-DONOR-d5a184d208c34b1b,Oakland,California,No,205,37.813319,-122.263595,True,Synthetic donors only
SYN-DONOR-70e8f3370b534e76,Rockford,Illinois,No,770,40.677108,-89.446106,True,Synthetic donors only
SYN-DONOR-eedbcc04920647a7,San Francisco,California,No,728,37.804195,-122.394767,True,Synthetic donors only
SYN-DONOR-8cfa3b5830224b34,San Diego,California,Yes,399,32.692741,-117.166689,True,Synthetic donors only
SYN-DONOR-6d44c745dec548de,San Antonio,Texas,No,742,29.367790,-98.487572,True,Synthetic donors only
SYN-DONOR-0f693f9d24ac439c,Paris,other,No,539,,,True,Synthetic donors only
SYN-DONOR-69d25488e16a4540,Houston,Texas,No,173,29.755005,-95.378733,True,Synthetic donors only
SYN-DONOR-93015bc487ac4a7c,Sacramento,California,No,110,38.593435,-121.541490,True,Synthetic donors only
SYN-DONOR-ddda46409c664909,Dallas,Texas,No,260,32.811374,-96.795183,True,Synthetic donors only
SYN-DONOR-e25bd240050b4024,Austin,Texas,No,876,30.229756,-97.802185,True,Synthetic donors only
SYN-DONOR-9d7c7eeb7c364e79,Houston,Texas,No,173,29.745407,-95.390276,True,Synthetic donors only
SYN-DONOR-8ed1dcde22a6427d,Naperville,Illinois,No,701,40.657797,-89.380650,True,Synthetic donors only
SYN-DONOR-1c3cb0acb8404af6,Sacramento,California,No,018,38.597644,-121.456400,True,Synthetic donors only
SYN-DONOR-68c3d26af2624e8c,Charlotte,North Carolina,No,793,35.253248,-80.839548,True,Synthetic donors only
SYN-DONOR-4d2a76d4f1db4559,Tampa,Florida,No,801,27.934563,-82.444501,True,Synthetic donors only
SYN-DONOR-131d1d7254bc4ec4,Fort Worth,Texas,No,931,32.737358,-97.348995,True,Synthetic donors only
SYN-DONOR-2de5934288ff4bf2,Oakland,California,No,859,37.823007,-122.316609,True,Synthetic donors only
SYN-DONOR-b04d6ab2630e4bdb,San Francisco,California,No,370,37.778293,-122.427259,True,Synthetic donors only
SYN-DONOR-abc534e7ee694756,Naperville,Illinois,No,758,40.676329,-89.337637,True,Synthetic donors only
SYN-DONOR-b233ba7458b54665,San Jose,California,Yes,491,37.272472,-121.826271,True,Synthetic donors only
SYN-DONOR-e002b44e2e734bbc,Austin,Texas,No,065,30.270868,-97.717408,True,Synthetic donors only
SYN-DONOR-300a46e18c6d42f2,Chicago,Illinois,No,937,41.904484,-87.646606,True,Synthetic donors only
SYN-DONOR-c2876c185730425f,Bronx,New York,Yes,858,43.327556,-74.184479,True,Synthetic donors only
SYN-DONOR-99a7d51e1b2846cc,Queens,New York,No,086,43.279584,-74.166916,True,Synthetic donors only
SYN-DONOR-74765293fcf54888,San Antonio,Texas,Yes,742,29.519538,-98.496188,True,Synthetic donors only
SYN-DONOR-16a0ccce080048a4,Los Angeles,California,No,245,34.078736,-118.258922,True,Synthetic donors only
SYN-DONOR-87c16d7bc1e94b49,Los Angeles,California,No,471,34.074716,-118.222981,True,Synthetic donors only
SYN-DONOR-294b08d5f5bc4f61,San Francisco,California,No,370,37.781881,-122.491154,True,Synthetic donors only
SYN-DONOR-2b11f12f79f84c28,Brooklyn,New York,No,722,43.223021,-74.189315,True,Synthetic donors only
SYN-DONOR-5a4a6eb4664f42b7,San Diego,California,No,435,32.706640,-117.100953,True,Synthetic donors only
SYN-DONOR-8e960c08a56641f6,Orlando,Florida,Yes,529,28.542063,-81.427213,True,Synthetic donors only
SYN-DONOR-7a3319ed653649de,San Francisco,California,No,218,37.777944,-122.394141,True,Synthetic donors only
SYN-DONOR-fff6e2ce7c1d4fdb,Orlando,Florida,No,036,28.523207,-81.416056,True,Synthetic donors only
SYN-DONOR-41ebf124fe6c4b8a,Chicago,Illinois,No,982,41.870093,-87.662714,True,Synthetic donors only
SYN-DONOR-00de44accc8048b4,Houston,Texas,No,363,29.775296,-95.352357,True,Synthetic donors only
SYN-DONOR-7727fe09740a415f,San Diego,California,No,643,32.743336,-117.158485,True,Synthetic donors only
SYN-DONOR-df20c593d08945c9,Brooklyn,New York,No,722,43.358179,-74.222250,True,Synthetic donors only
SYN-DONOR-906b5797dc9e451d,Greensboro,North Carolina,No,521,35.829634,-79.025642,True,Synthetic donors only
SYN-DONOR-9a077f190ba648aa,San Diego,California,No,226,32.690282,-117.154154,True,Synthetic donors only
SYN-DONOR-d9008525af3d419c,Dallas,Texas,Yes,403,32.773548,-96.831099,True,Synthetic donors only
SYN-DONOR-406f736c28254152,Naperville,Illinois,No,894,40.630877,-89.445429,True,Synthetic donors only
SYN-DONOR-f8b079f78e8149da,Tampa,Florida,No,801,27.960358,-82.498508,True,Synthetic donors only
SYN-DONOR-f74ecd3d46204096,New York,New York,No,440,40.824594,-73.975480,True,Synthetic donors only
SYN-DONOR-6619a8d9a3eb43c4,Evanston,Illinois,No,120,40.628940,-89.443012,True,Synthetic donors only
SYN-DONOR-c8499b1a37624da9,Evanston,Illinois,No,120,40.660756,-89.389649,True,Synthetic donors only
SYN-DONOR-b2e1c29df9f24ec3,San Jose,California,No,796,37.356444,-121.920694,True,Synthetic donors only
SYN-DONOR-e2858a6e03b74da0,Austin,Texas,No,922,30.306968,-97.728911,True,Synthetic donors only
SYN-DONOR-5878e042eda64930,Paris,other,No,539,,,True,Synthetic donors only
SYN-DONOR-64f55207a0f44b02,New York,New York,No,440,40.758859,-73.966325,True,Synthetic donors only
SYN-DONOR-f213c1d3b3a74202,Los Angeles,California,No,321,34.076061,-118.216530,True,Synthetic donors only
SYN-DONOR-3fb4b173236445db,New York,New York,Yes,440,40.666190,-74.035709,True,Synthetic donors only
SYN-DONOR-6437a3a4c9cc4ce8,Buffalo,New York,No,758,42.886372,-78.824706,True,Synthetic donors only
SYN-DONOR-42ee68fd0d534840,Los Angeles,California,No,999,34.048652,-118.261321,True,Synthetic donors only
SYN-DONOR-3eeb630bea8a4f80,Rockford,Illinois,No,954,40.605320,-89.366157,True,Synthetic donors only
SYN-DONOR-b4e45c8d2684440e,Naperville,Illinois,No,701,40.547729,-89.404769,True,Synthetic donors only
SYN-DONOR-5792523a34834831,New York,New York,No,225,40.721639,-74.082704,True,Synthetic donors only
SYN-DONOR-935f80a394664f66,San Diego,California,No,911,32.757132,-117.104006,True,Synthetic donors only
SYN-DONOR-8597abaabed84bd1,Miami,Florida,No,204,25.735341,-80.177219,True,Synthetic donors only
SYN-DONOR-de7f7161a8264fa7,Aurora,Illinois,No,299,40.620836,-89.410990,True,Synthetic donors only
SYN-DONOR-4f260b91d6f14683,Rochester,New York,Yes,550,43.137405,-77.627416,True,Synthetic donors only
SYN-DONOR-233f0ae5a7a34cab,Charlotte,North Carolina,No,793,35.223481,-80.844115,True,Synthetic donors only
SYN-DONOR-f30282f667e54051,Sacramento,California,No,707,38.547866,-121.515472,True,Synthetic donors only
SYN-DONOR-3d21aee9c9124ef1,Brooklyn,New York,Yes,722,43.278196,-74.233327,True,Synthetic donors only
SYN-DONOR-26dd646bf2484696,Oakland,California,No,286,37.743253,-122.294327,True,Synthetic donors only
